F2FH1170	ITS3_2_fwd	100.000	20	0	0	65	6	25	20	1	20	2.30e-07	37.4
F2FH1170	58A2F_2_fwd	100.000	17	0	0	65	8	24	17	1	17	9.76e-06	31.9
F2FH1170	58A1F_2_fwd	100.000	17	0	0	65	6	22	17	1	17	9.76e-06	31.9
F2FH1176	ITS86F_2_fwd	100.000	21	0	0	96	62	82	21	1	21	1.03e-07	39.2
F2FH1176	ITS3_2_fwd	100.000	20	0	0	96	8	27	20	1	20	3.59e-07	37.4
F2FH1176	fITS7_2_fwd	94.737	19	1	0	96	62	80	19	1	19	1.53e-05	32.8
F2FH1176	58A2F_2_fwd	100.000	17	0	0	96	10	26	17	1	17	1.53e-05	31.9
F2FH1176	58A1F_2_fwd	100.000	17	0	0	96	8	24	17	1	17	1.53e-05	31.9
F2FH1176	gITS7_2_fwd	89.474	19	2	0	96	62	80	19	1	19	5.33e-05	30.1
F2FH1177	ITS3_2_fwd	100.000	20	0	0	100	9	28	20	1	20	3.76e-07	37.4
F2FH1177	58A2F_2_fwd	100.000	17	0	0	100	11	27	17	1	17	1.60e-05	31.9
F2FH1177	58A1F_2_fwd	100.000	17	0	0	100	9	25	17	1	17	1.60e-05	31.9
F2FH1186	ITS3_2_fwd	100.000	20	0	0	26	7	26	20	1	20	7.85e-08	37.4
F2FH1186	58A2F_2_fwd	100.000	17	0	0	26	9	25	17	1	17	3.34e-06	31.9
F2FH1186	58A1F_2_fwd	100.000	17	0	0	26	7	23	17	1	17	3.34e-06	31.9
F2FH1186	ITS3mix1-5_2_fwd	93.333	15	1	0	26	8	22	18	1	15	4.95e-04	24.7
F2FH1202	ITS3_2_fwd	100.000	20	0	0	26	7	26	20	1	20	7.85e-08	37.4
F2FH1202	58A2F_2_fwd	100.000	17	0	0	26	9	25	17	1	17	3.34e-06	31.9
F2FH1202	58A1F_2_fwd	100.000	17	0	0	26	7	23	17	1	17	3.34e-06	31.9
F2FH1202	ITS3mix1-5_2_fwd	93.333	15	1	0	26	8	22	18	1	15	4.95e-04	24.7
F2FH1205	ITS3_2_fwd	100.000	20	0	0	100	6	25	20	1	20	3.76e-07	37.4
F2FH1205	58A2F_2_fwd	100.000	17	0	0	100	8	24	17	1	17	1.60e-05	31.9
F2FH1205	58A1F_2_fwd	100.000	17	0	0	100	6	22	17	1	17	1.60e-05	31.9
F2FH1206	ITS86F_2_fwd	100.000	21	0	0	100	63	83	21	1	21	1.08e-07	39.2
F2FH1206	ITS3_2_fwd	100.000	20	0	0	100	9	28	20	1	20	3.76e-07	37.4
F2FH1206	fITS7_2_fwd	94.737	19	1	0	100	63	81	19	1	19	1.60e-05	32.8
F2FH1206	58A2F_2_fwd	100.000	17	0	0	100	11	27	17	1	17	1.60e-05	31.9
F2FH1206	58A1F_2_fwd	100.000	17	0	0	100	9	25	17	1	17	1.60e-05	31.9
F2FH1206	gITS7_2_fwd	89.474	19	2	0	100	63	81	19	1	19	5.57e-05	30.1
F2FH1212	ITS3_2_fwd	100.000	20	0	0	100	7	26	20	1	20	3.76e-07	37.4
F2FH1212	58A2F_2_fwd	100.000	17	0	0	100	9	25	17	1	17	1.60e-05	31.9
F2FH1212	58A1F_2_fwd	100.000	17	0	0	100	7	23	17	1	17	1.60e-05	31.9
F2FH1215	ITS3_2_fwd	100.000	20	0	0	65	7	26	20	1	20	2.30e-07	37.4
F2FH1215	58A2F_2_fwd	100.000	17	0	0	65	9	25	17	1	17	9.76e-06	31.9
F2FH1215	58A1F_2_fwd	100.000	17	0	0	65	7	23	17	1	17	9.76e-06	31.9
F2FH1217	ITS3_2_fwd	100.000	20	0	0	100	7	26	20	1	20	3.76e-07	37.4
F2FH1217	58A2F_2_fwd	100.000	17	0	0	100	9	25	17	1	17	1.60e-05	31.9
F2FH1217	58A1F_2_fwd	100.000	17	0	0	100	7	23	17	1	17	1.60e-05	31.9
F2FH1218	ITS3_2_fwd	100.000	20	0	0	57	9	28	20	1	20	1.96e-07	37.4
F2FH1218	58A2F_2_fwd	100.000	17	0	0	57	11	27	17	1	17	8.34e-06	31.9
F2FH1218	58A1F_2_fwd	100.000	17	0	0	57	9	25	17	1	17	8.34e-06	31.9
F2FH1222	ITS3_2_fwd	100.000	20	0	0	97	9	28	20	1	20	3.63e-07	37.4
F2FH1222	58A2F_2_fwd	100.000	17	0	0	97	11	27	17	1	17	1.54e-05	31.9
F2FH1222	58A1F_2_fwd	100.000	17	0	0	97	9	25	17	1	17	1.54e-05	31.9
F2FH1226	ITS86F_2_fwd	100.000	21	0	0	100	61	81	21	1	21	1.08e-07	39.2
F2FH1226	ITS3_2_fwd	100.000	20	0	0	100	7	26	20	1	20	3.76e-07	37.4
F2FH1226	fITS7_2_fwd	94.737	19	1	0	100	61	79	19	1	19	1.60e-05	32.8
F2FH1226	58A2F_2_fwd	100.000	17	0	0	100	9	25	17	1	17	1.60e-05	31.9
F2FH1226	58A1F_2_fwd	100.000	17	0	0	100	7	23	17	1	17	1.60e-05	31.9
F2FH1226	gITS7_2_fwd	89.474	19	2	0	100	61	79	19	1	19	5.57e-05	30.1
F2FH1228	ITS3_2_fwd	100.000	20	0	0	65	6	25	20	1	20	2.30e-07	37.4
F2FH1228	58A2F_2_fwd	100.000	17	0	0	65	8	24	17	1	17	9.76e-06	31.9
F2FH1228	58A1F_2_fwd	100.000	17	0	0	65	6	22	17	1	17	9.76e-06	31.9
F2FH1238	ITS3_2_fwd	100.000	20	0	0	28	6	25	20	1	20	8.77e-08	37.4
